,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
440,15/03/2022,Vente,"450000,00",0,Maison,117.0,5.0,3900.0,5871   LA SAULNERIE OMBREE D'ANJOU 49420 France,47.739859,-1.183732,Les Saulneries 49420 Ombrée d'Anjou,0.58,street,49248_ch3ga6,,Les Saulneries,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,,ok
441,15/03/2022,Vente,"450000,00",0,Maison,144.0,7.0,3900.0,5871   LA SAULNERIE OMBREE D'ANJOU 49420 France,47.739859,-1.183732,Les Saulneries 49420 Ombrée d'Anjou,0.58,street,49248_ch3ga6,,Les Saulneries,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,,ok
442,15/03/2022,Vente,"450000,00",0,Maison,62.0,3.0,3900.0,5871   LA SAULNERIE OMBREE D'ANJOU 49420 France,47.739859,-1.183732,Les Saulneries 49420 Ombrée d'Anjou,0.58,street,49248_ch3ga6,,Les Saulneries,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,,ok
443,15/03/2022,Vente,"450000,00",0,Local industriel. commercial ou assimilé,465.0,0.0,3900.0,5871   LA SAULNERIE OMBREE D'ANJOU 49420 France,47.739859,-1.183732,Les Saulneries 49420 Ombrée d'Anjou,0.58,street,49248_ch3ga6,,Les Saulneries,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,,ok
444,15/03/2022,Vente,"450000,00",0,Maison,117.0,5.0,4523.0,5871   LA SAULNERIE OMBREE D'ANJOU 49420 France,47.739859,-1.183732,Les Saulneries 49420 Ombrée d'Anjou,0.58,street,49248_ch3ga6,,Les Saulneries,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,,ok
445,15/03/2022,Vente,"450000,00",0,Maison,144.0,7.0,4523.0,5871   LA SAULNERIE OMBREE D'ANJOU 49420 France,47.739859,-1.183732,Les Saulneries 49420 Ombrée d'Anjou,0.58,street,49248_ch3ga6,,Les Saulneries,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,,ok
446,15/03/2022,Vente,"450000,00",0,Local industriel. commercial ou assimilé,465.0,0.0,4523.0,5871   LA SAULNERIE OMBREE D'ANJOU 49420 France,47.739859,-1.183732,Les Saulneries 49420 Ombrée d'Anjou,0.58,street,49248_ch3ga6,,Les Saulneries,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49248,Pouancé,,ok
447,18/03/2022,Vente,"286915,00",0,Maison,110.0,4.0,300.0,33 RUE DES FRESNAIES TRELAZE 49800 France,47.446932,-0.503185,33 Rue des Fresnaies 49800 Trélazé,0.81,housenumber,49353_0420_00033,33,Rue des Fresnaies,,49800,Trélazé,"49, Maine-et-Loire, Pays de la Loire",49353,,,,ok
448,25/03/2022,Vente,"65000,00",0,Maison,57.0,3.0,616.0,6 CHE DE LA POTERIE OMBREE D'ANJOU 49520 France,47.71142,-0.986392,6 Chemin de la poterie 49420 Ombrée d'Anjou,0.67,housenumber,49103_0365_00006,6,Chemin de la poterie,,49420,Ombrée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49248,49103,Combrée,,ok
449,09/03/2022,Vente,"110000,00",0,Maison,72.0,4.0,47.0,3 RUE DES CAVES ECUILLE 49460 France,47.615998,-0.563525,3 Rue des Caves 49460 Écuillé,0.76,housenumber,49130_0006_00003,3,Rue des Caves,,49460,Écuillé,"49, Maine-et-Loire, Pays de la Loire",49130,,,,ok
450,11/03/2022,Vente,"210000,00",0,Maison,113.0,5.0,933.0,8 RUE DU BOIS BRARD SAUMUR 49400 France,47.253165,-0.0946,8 Rue du Bois Brard 49400 Saumur,0.8,housenumber,49328_0293_00008,8,Rue du Bois Brard,,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49287,Saint-Hilaire-Saint-Florent,,ok
451,11/03/2022,Vente,"210000,00",0,Maison,113.0,5.0,283.0,8 RUE DU BOIS BRARD SAUMUR 49400 France,47.253165,-0.0946,8 Rue du Bois Brard 49400 Saumur,0.8,housenumber,49328_0293_00008,8,Rue du Bois Brard,,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49287,Saint-Hilaire-Saint-Florent,,ok
452,23/03/2022,Vente,"323000,00",0,Maison,82.0,3.0,1205.0,21 RUE DU PYRON LES HAUTS-D ANJOU 49330 France,47.664846,-0.578896,21 Rue du Pyron 49330 Les Hauts-d'Anjou,0.82,housenumber,49065_0117_00021,21,Rue du Pyron,,49330,Les Hauts-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49080,49065,Champigné,,ok
453,21/03/2022,Vente,"520000,00",0,Maison,95.0,3.0,125.0,136 RUE DU QUINCONCE ANGERS 49100 France,47.466426,-0.536608,136 Rue du Quinconce 49100 Angers,0.82,housenumber,49007_6590_00136,136,Rue du Quinconce,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
454,25/03/2022,Vente,"190000,00",0,Maison,118.0,5.0,680.0,169 VC DESCENTE DE BEAULIEU SAUMUR 49400 France,47.245662,-0.038667,169 Descente de Beaulieu (Saumur) 49400 Saumur,0.76,housenumber,49328_0170_00169,169,Descente de Beaulieu (Saumur),,49400,Saumur,"49, Maine-et-Loire, Pays de la Loire",49328,49328,Saumur,,ok
455,16/03/2022,Vente,"190000,00",0,Maison,96.0,4.0,83.0,8 GR GRAND' RUE JARZE VILLAGES 49140 France,47.555088,-0.230226,8 grand'rue 49140 Jarzé Villages,0.74,housenumber,49163_0192_00008,8,grand'rue,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49163,Jarzé,,ok
456,16/03/2022,Vente,"200000,00",0,Maison,36.0,1.0,305.0,4 RUE DU CLOS LAVAU SAVENNIERES 49170 France,47.383813,-0.658115,4 Rue du Clos Lavau 49170 Savennières,0.8,housenumber,49329_0030_00004,4,Rue du Clos Lavau,,49170,Savennières,"49, Maine-et-Loire, Pays de la Loire",49329,,,,ok
457,30/03/2022,Vente,"190000,00",0,Maison,161.0,3.0,98.0,12 RUE ST JULIEN BARACE 49430 France,47.639391,-0.359053,12 Rue Saint-julien 49430 Baracé,0.67,housenumber,49017_0016_00012,12,Rue Saint-julien,,49430,Baracé,"49, Maine-et-Loire, Pays de la Loire",49017,,,,ok
458,01/03/2022,Vente,"210000,00",0,Maison,107.0,4.0,600.0,4 RUE DE LA FONTAINE ST MARTIN BELLEVIGNE-EN-LAYON 49380 France,47.299153,-0.539842,4 Rue de la Fontaine Saint-Martin 49380 Bellevigne-en-Layon,0.79,housenumber,49134_0193_00004,4,Rue de la Fontaine Saint-Martin,,49380,Bellevigne-en-Layon,"49, Maine-et-Loire, Pays de la Loire",49345,49134,Faye-d'Anjou,,ok
459,01/03/2022,Vente,"210000,00",0,Maison,107.0,4.0,1850.0,4 RUE DE LA FONTAINE ST MARTIN BELLEVIGNE-EN-LAYON 49380 France,47.299153,-0.539842,4 Rue de la Fontaine Saint-Martin 49380 Bellevigne-en-Layon,0.79,housenumber,49134_0193_00004,4,Rue de la Fontaine Saint-Martin,,49380,Bellevigne-en-Layon,"49, Maine-et-Loire, Pays de la Loire",49345,49134,Faye-d'Anjou,,ok
460,17/03/2022,Vente,"375550,00",0,Maison,171.0,8.0,130.0,4 RUE DES VIEUX GRENIERS CHOLET 49300 France,47.060878,-0.878151,4 Rue des Vieux Greniers 49300 Cholet,0.82,housenumber,49099_4730_00004,4,Rue des Vieux Greniers,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
461,28/03/2022,Vente,"220000,00",0,Local industriel. commercial ou assimilé,190.0,0.0,3655.0,10 AV DE L EUROPE CHOLET 49300 France,47.050388,-0.884829,10 Avenue de l'Europe 49300 Cholet,0.68,housenumber,49099_1666_00010,10,Avenue de l'Europe,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
462,28/03/2022,Vente,"220000,00",0,Local industriel. commercial ou assimilé,106.0,0.0,3655.0,10 AV DE L EUROPE CHOLET 49300 France,47.050388,-0.884829,10 Avenue de l'Europe 49300 Cholet,0.68,housenumber,49099_1666_00010,10,Avenue de l'Europe,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
463,28/03/2022,Vente,"220000,00",0,Local industriel. commercial ou assimilé,55.0,0.0,3655.0,10 AV DE L EUROPE CHOLET 49300 France,47.050388,-0.884829,10 Avenue de l'Europe 49300 Cholet,0.68,housenumber,49099_1666_00010,10,Avenue de l'Europe,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
464,28/03/2022,Vente,"220000,00",0,Local industriel. commercial ou assimilé,568.0,0.0,3655.0,10 AV DE L EUROPE CHOLET 49300 France,47.050388,-0.884829,10 Avenue de l'Europe 49300 Cholet,0.68,housenumber,49099_1666_00010,10,Avenue de l'Europe,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,,ok
465,25/03/2022,Vente,"498000,00",0,Maison,37.0,2.0,1309.0,5800   LES QUATRE CHENES SAINT-CHRISTOPHE-DU-BOIS 49280 France,47.032152,-0.982425,Les Quatre Chènes 49280 Saint-Christophe-du-Bois,0.76,locality,49269_B610,,Les Quatre Chènes,,49280,Saint-Christophe-du-Bois,"49, Maine-et-Loire, Pays de la Loire",49269,,,,ok
466,25/03/2022,Vente,"498000,00",0,Local industriel. commercial ou assimilé,150.0,0.0,1309.0,5800   LES QUATRE CHENES SAINT-CHRISTOPHE-DU-BOIS 49280 France,47.032152,-0.982425,Les Quatre Chènes 49280 Saint-Christophe-du-Bois,0.76,locality,49269_B610,,Les Quatre Chènes,,49280,Saint-Christophe-du-Bois,"49, Maine-et-Loire, Pays de la Loire",49269,,,,ok
467,25/03/2022,Vente,"498000,00",0,Maison,40.0,2.0,1309.0,5800   LES QUATRE CHENES SAINT-CHRISTOPHE-DU-BOIS 49280 France,47.032152,-0.982425,Les Quatre Chènes 49280 Saint-Christophe-du-Bois,0.76,locality,49269_B610,,Les Quatre Chènes,,49280,Saint-Christophe-du-Bois,"49, Maine-et-Loire, Pays de la Loire",49269,,,,ok
468,25/03/2022,Vente,"498000,00",0,Maison,36.0,2.0,1309.0,5800   LES QUATRE CHENES SAINT-CHRISTOPHE-DU-BOIS 49280 France,47.032152,-0.982425,Les Quatre Chènes 49280 Saint-Christophe-du-Bois,0.76,locality,49269_B610,,Les Quatre Chènes,,49280,Saint-Christophe-du-Bois,"49, Maine-et-Loire, Pays de la Loire",49269,,,,ok
469,23/03/2022,Vente,"210000,00",0,Maison,130.0,3.0,281.0,21 RUE DE SAINT AUGUSTIN SAINT-GEORGES-SUR-LOIRE 49170 France,47.410372,-0.761002,21 Rue de Saint-augustin 49170 Saint-Georges-sur-Loire,0.85,housenumber,49283_0081_00021,21,Rue de Saint-augustin,,49170,Saint-Georges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49283,,,,ok
470,30/03/2022,Vente,"171000,00",0,Appartement,66.0,3.0,47.0,4 RUE DE LA POTHERIE CHALONNES-SUR-LOIRE 49290 France,47.352314,-0.763273,4 Rue de la Potherie 49290 Chalonnes-sur-Loire,0.83,housenumber,49063_1020_00004,4,Rue de la Potherie,,49290,Chalonnes-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49063,,,,ok
471,31/03/2022,Vente,"159000,00",0,Maison,94.0,4.0,61.0,15 RUE DU MARCHE AU LIN CHALONNES-SUR-LOIRE 49290 France,47.352762,-0.764596,15 Rue du Marché au Lin 49290 Chalonnes-sur-Loire,0.84,housenumber,49063_0820_00015,15,Rue du Marché au Lin,,49290,Chalonnes-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49063,,,,ok
472,30/03/2022,Vente,"107000,00",0,Maison,120.0,6.0,180.0,1 RUE DE LA CAVALERIE MAUGES-SUR-LOIRE 49110 France,47.307079,-1.000819,1 Rue de la Cavalerie (Botz-en-Mauges) 49410 Mauges-sur-Loire,0.6,housenumber,49244_ac7wqz_00001,1,Rue de la Cavalerie (Botz-en-Mauges),,49410,Mauges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49244,49034,Botz-en-Mauges,,ok
473,17/03/2022,Vente,"110000,00",0,Maison,120.0,4.0,425.0,1 RUE DE BRETAGNE (LA CHAUSSAIRE MONTREVAULT SUR EVRE 49600 France,47.201426,-1.145628,1 Rue de la Loire (La Chaussaire) 49600 Montrevault-sur-Èvre,0.7,housenumber,49218_0401_00001,1,Rue de la Loire (La Chaussaire),,49600,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49085,La Chaussaire,,ok
474,09/03/2022,Vente,"380000,00",0,Local industriel. commercial ou assimilé,1828.0,0.0,3875.0,5242   LE POTEAU MAZIERES-EN-MAUGES 49280 France,47.049311,-0.817661,Rue des glénan 49280 Mazières-en-Mauges,0.5,street,49195_0027,,Rue des glénan,,49280,Mazières-en-Mauges,"49, Maine-et-Loire, Pays de la Loire",49195,,,,ok
475,31/03/2022,Vente,"450000,00",0,Appartement,40.0,2.0,369.0,229 AV PASTEUR ANGERS 49100 France,47.478667,-0.528963,229 Avenue Pasteur 49100 Angers,0.67,housenumber,49007_5938_00229,229,Avenue Pasteur,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
476,31/03/2022,Vente,"450000,00",0,Appartement,79.0,3.0,369.0,229 AV PASTEUR ANGERS 49100 France,47.478667,-0.528963,229 Avenue Pasteur 49100 Angers,0.67,housenumber,49007_5938_00229,229,Avenue Pasteur,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
477,31/03/2022,Vente,"450000,00",0,Appartement,34.0,1.0,369.0,229 AV PASTEUR ANGERS 49100 France,47.478667,-0.528963,229 Avenue Pasteur 49100 Angers,0.67,housenumber,49007_5938_00229,229,Avenue Pasteur,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
478,31/03/2022,Vente,"450000,00",0,Appartement,67.0,2.0,369.0,229 AV PASTEUR ANGERS 49100 France,47.478667,-0.528963,229 Avenue Pasteur 49100 Angers,0.67,housenumber,49007_5938_00229,229,Avenue Pasteur,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
479,31/03/2022,Vente,"450000,00",0,Appartement,37.0,2.0,369.0,229 AV PASTEUR ANGERS 49100 France,47.478667,-0.528963,229 Avenue Pasteur 49100 Angers,0.67,housenumber,49007_5938_00229,229,Avenue Pasteur,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
480,07/04/2022,Vente,"292000,00",0,Maison,82.0,4.0,185.0,10 RUE DU PETIT CHAUMINEAU ANGERS 49100 France,47.485953,-0.520291,10 Rue du petit Chaumineau 49100 Angers,0.83,housenumber,49007_6060_00010,10,Rue du petit Chaumineau,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
481,12/04/2022,Vente,"150000,00",0,Maison,120.0,6.0,241.0,19 ALL DU RONCERAY SEGRE-EN-ANJOU BLEU 49500 France,47.688916,-0.864968,19 Allée du Ronceray 49500 Segré-en-Anjou Bleu,0.78,housenumber,49331_1326_00019,19,Allée du Ronceray,,49500,Segré-en-Anjou Bleu,"49, Maine-et-Loire, Pays de la Loire",49331,49331,Segré,,ok
482,05/04/2022,Vente,"310000,00",0,Appartement,28.0,1.0,173.0,46 RUE LARDIN DE MUSSET ANGERS 49100 France,47.475384,-0.539757,46 Rue Lardin de Musset 49100 Angers,0.83,housenumber,49007_4640_00046,46,Rue Lardin de Musset,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
483,05/04/2022,Vente,"310000,00",0,Appartement,20.0,1.0,173.0,46 RUE LARDIN DE MUSSET ANGERS 49100 France,47.475384,-0.539757,46 Rue Lardin de Musset 49100 Angers,0.83,housenumber,49007_4640_00046,46,Rue Lardin de Musset,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,,ok
